,cross_val,is_stand,fold,k,weight,metric,acc,f1
235,KFold,True,5,20,uniform,manhattan,0.7461420932009167,0.6873439970445435
236,KFold,True,5,20,distance,euclidean,0.7512859689330278,0.7012248152119673
237,KFold,True,5,20,distance,manhattan,0.7395212630506748,0.6871507624690205
238,KFold,True,5,20,mma,euclidean,0.7474068415244886,0.6993513754225582
239,KFold,True,5,20,mma,manhattan,0.7512350394703337,0.7077434456936987
240,KFold,True,5,25,uniform,euclidean,0.752584670231729,0.7007391192477939
241,KFold,True,5,25,uniform,manhattan,0.755190561072914,0.7029972755795676
242,KFold,True,5,25,distance,euclidean,0.7461590696884814,0.7019451565667989
243,KFold,True,5,25,distance,manhattan,0.7551396316102198,0.702781125479965
244,KFold,True,5,25,mma,euclidean,0.7499448264154146,0.7036669654151002
245,KFold,True,5,25,mma,manhattan,0.7564892623716153,0.7084958720742571
246,KFold,True,5,30,uniform,euclidean,0.7513368983957219,0.6880112084043782
247,KFold,True,5,30,uniform,manhattan,0.7539088362617774,0.6851412443423294
248,KFold,True,5,30,distance,euclidean,0.7630082335964689,0.7137157966419507
249,KFold,True,5,30,distance,manhattan,0.7435786435786436,0.6857156783291318
250,KFold,True,5,30,mma,euclidean,0.7577455224514048,0.7070816639664697
251,KFold,True,5,30,mma,manhattan,0.768177574059927,0.7131233669740753
252,KFold,True,10,1,uniform,euclidean,0.7147470950102529,0.6776480189590505
253,KFold,True,10,1,uniform,manhattan,0.6954032809295967,0.6599136135244809
254,KFold,True,10,1,distance,euclidean,0.691473000683527,0.6526010178379451
255,KFold,True,10,1,distance,manhattan,0.6809637730690362,0.6403295140339705
256,KFold,True,10,1,mma,euclidean,0.7043745727956254,0.6655876361629787
257,KFold,True,10,1,mma,manhattan,0.6667122351332877,0.6259977446611455
258,KFold,True,10,2,uniform,euclidean,0.7120813397129186,0.6255919576129224
259,KFold,True,10,2,uniform,manhattan,0.7175153793574847,0.6308339194925383
260,KFold,True,10,2,distance,euclidean,0.6966507177033493,0.6590429165101719
261,KFold,True,10,2,distance,manhattan,0.6900375939849624,0.6497946435764788
262,KFold,True,10,2,mma,euclidean,0.7056903622693096,0.6668281244975632
263,KFold,True,10,2,mma,manhattan,0.6888755980861244,0.6516137662711164
264,KFold,True,10,3,uniform,euclidean,0.7329630895420369,0.6951244887771239
265,KFold,True,10,3,uniform,manhattan,0.7122863978127136,0.668607833362531
266,KFold,True,10,3,distance,euclidean,0.7239576213260424,0.6854428129252119
267,KFold,True,10,3,distance,manhattan,0.709706083390294,0.6695963942086778
268,KFold,True,10,3,mma,euclidean,0.7304169514695831,0.6935187336873126
269,KFold,True,10,3,mma,manhattan,0.7227101845522899,0.6810347997892294
270,KFold,True,10,4,uniform,euclidean,0.7357313738892687,0.6658815218249065
271,KFold,True,10,4,uniform,manhattan,0.7148496240601504,0.6473246943299482
272,KFold,True,10,4,distance,euclidean,0.7343301435406698,0.6900070755638089
273,KFold,True,10,4,distance,manhattan,0.7280075187969925,0.6873770007048317
274,KFold,True,10,4,mma,euclidean,0.7409603554340396,0.7056617637225041
275,KFold,True,10,4,mma,manhattan,0.7188824333561176,0.6742550853911853
276,KFold,True,10,5,uniform,euclidean,0.7423615857826384,0.702781450345348
277,KFold,True,10,5,uniform,manhattan,0.7292036910457963,0.6873563758116863
278,KFold,True,10,5,distance,euclidean,0.734501025290499,0.6971372941092654
279,KFold,True,10,5,distance,manhattan,0.7290669856459331,0.6874253599262444
280,KFold,True,10,5,mma,euclidean,0.7316643882433356,0.6903210859660189
281,KFold,True,10,5,mma,manhattan,0.7267088174982912,0.6824770006390019
282,KFold,True,10,6,uniform,euclidean,0.7254101161995898,0.6570311219407791
283,KFold,True,10,6,uniform,manhattan,0.7045454545454546,0.6319985052885886
284,KFold,True,10,6,distance,euclidean,0.7421394395078605,0.7031240535669812
285,KFold,True,10,6,distance,manhattan,0.7395762132604238,0.6999507334024054
286,KFold,True,10,6,mma,euclidean,0.7423444976076555,0.7031926884090529
287,KFold,True,10,6,mma,manhattan,0.7266404647983595,0.6826318454485596
288,KFold,True,10,7,uniform,euclidean,0.7473855092276145,0.7074050050152186
289,KFold,True,10,7,uniform,manhattan,0.7356117566643883,0.6929164502832531
290,KFold,True,10,7,distance,euclidean,0.7343984962406015,0.6958114991354825
291,KFold,True,10,7,distance,manhattan,0.7213260423786739,0.6789330093456118
292,KFold,True,10,7,mma,euclidean,0.7305365686944635,0.6899223571766189
293,KFold,True,10,7,mma,manhattan,0.7408407382091593,0.6963528682776223
294,KFold,True,10,8,uniform,euclidean,0.7213260423786739,0.6551166158259693
295,KFold,True,10,8,uniform,manhattan,0.7461551606288449,0.6826431234226965
296,KFold,True,10,8,distance,euclidean,0.7357655502392345,0.6926163906106406
297,KFold,True,10,8,distance,manhattan,0.7329972658920028,0.6897761144862213
298,KFold,True,10,8,mma,euclidean,0.7382946001367054,0.6946686624537488
299,KFold,True,10,8,mma,manhattan,0.7462235133287765,0.7032592701040378
300,KFold,True,10,9,uniform,euclidean,0.7448393711551606,0.7016441400349299
301,KFold,True,10,9,uniform,manhattan,0.7421394395078605,0.6956415098768797
302,KFold,True,10,9,distance,euclidean,0.7305365686944635,0.6921134748172322
303,KFold,True,10,9,distance,manhattan,0.7447539302802461,0.7003836103901067
304,KFold,True,10,9,mma,euclidean,0.7370300751879699,0.697814794713467
305,KFold,True,10,9,mma,manhattan,0.7473513328776487,0.7052028843193651
306,KFold,True,10,10,uniform,euclidean,0.7370642515379358,0.6814026983491431
307,KFold,True,10,10,uniform,manhattan,0.7383287764866713,0.6735364614874558
308,KFold,True,10,10,distance,euclidean,0.7434723171565277,0.699553752797134
309,KFold,True,10,10,distance,manhattan,0.747488038277512,0.6979404891215754
310,KFold,True,10,10,mma,euclidean,0.7421394395078605,0.7031255816986671
311,KFold,True,10,10,mma,manhattan,0.7317669172932331,0.6857362624034211
312,KFold,True,10,15,uniform,euclidean,0.75,0.6975028167913924
313,KFold,True,10,15,uniform,manhattan,0.7421394395078605,0.6905813036509002
314,KFold,True,10,15,distance,euclidean,0.7420881749829118,0.697540279440765
315,KFold,True,10,15,distance,manhattan,0.7302631578947368,0.6777976141844642
316,KFold,True,10,15,mma,euclidean,0.7396958304853042,0.6941362515755476
317,KFold,True,10,15,mma,manhattan,0.7381408065618592,0.6895308804720834
318,KFold,True,10,20,uniform,euclidean,0.7526657552973343,0.6937635054017004
319,KFold,True,10,20,uniform,manhattan,0.746138072453862,0.6877530395971213
320,KFold,True,10,20,distance,euclidean,0.7499829118250171,0.7017641793679706
321,KFold,True,10,20,distance,manhattan,0.7487696514012304,0.6969822892558728
322,KFold,True,10,20,mma,euclidean,0.7538448393711552,0.711784471421425
323,KFold,True,10,20,mma,manhattan,0.7552802460697198,0.7062249419115985
324,KFold,True,10,25,uniform,euclidean,0.7447881066302119,0.6914938057940999
325,KFold,True,10,25,uniform,manhattan,0.7539131920710869,0.6953604310201247
326,KFold,True,10,25,distance,euclidean,0.7591421736158579,0.7126536330613862
327,KFold,True,10,25,distance,manhattan,0.7513328776486672,0.7016949638269571
328,KFold,True,10,25,mma,euclidean,0.7526144907723855,0.7048883758349457
329,KFold,True,10,25,mma,manhattan,0.7552802460697198,0.7053422474200721
330,KFold,True,10,30,uniform,euclidean,0.7369104579630895,0.6709940571169531
331,KFold,True,10,30,uniform,manhattan,0.7445659603554341,0.6775260862264979
332,KFold,True,10,30,distance,euclidean,0.7408407382091593,0.6844254912172703
333,KFold,True,10,30,distance,manhattan,0.7419685577580315,0.6849333705340415
334,KFold,True,10,30,mma,euclidean,0.7579289131920711,0.7080294849790786
335,KFold,True,10,30,mma,manhattan,0.7485304169514696,0.696083763171751
336,StratifiedKFold,True,2,1,uniform,euclidean,0.7083333333333334,0.6737604895042124
337,StratifiedKFold,True,2,1,uniform,manhattan,0.703125,0.6682414725927395
338,StratifiedKFold,True,2,1,distance,euclidean,0.7083333333333333,0.6729420450350683
339,StratifiedKFold,True,2,1,distance,manhattan,0.671875,0.6302589136395721
340,StratifiedKFold,True,2,1,mma,euclidean,0.6875,0.6474664677741666
341,StratifiedKFold,True,2,1,mma,manhattan,0.6966145833333333,0.6618116646957364
342,StratifiedKFold,True,2,2,uniform,euclidean,0.7252604166666666,0.6472290934959233
343,StratifiedKFold,True,2,2,uniform,manhattan,0.6979166666666667,0.6038357373947503
344,StratifiedKFold,True,2,2,distance,euclidean,0.70703125,0.6666023631540874
345,StratifiedKFold,True,2,2,distance,manhattan,0.6966145833333333,0.6521545037100593
346,StratifiedKFold,True,2,2,mma,euclidean,0.6770833333333333,0.6418718192423135
347,StratifiedKFold,True,2,2,mma,manhattan,0.7096354166666667,0.6761340151803612
