,cross_val,is_stand,fold,k,weight,metric,acc,f1
41,KFold,True,2,7,mma,manhattan,0.8504672897196262,0.7450036132225415
42,KFold,True,2,8,uniform,euclidean,0.7710280373831775,0.5666636367584472
43,KFold,True,2,8,uniform,manhattan,0.7990654205607477,0.7118235779692246
44,KFold,True,2,8,distance,euclidean,0.7990654205607477,0.7164233429030064
45,KFold,True,2,8,distance,manhattan,0.8271028037383177,0.7078286434314587
46,KFold,True,2,8,mma,euclidean,0.7990654205607477,0.6603781158928217
47,KFold,True,2,8,mma,manhattan,0.8364485981308412,0.7117042678064183
48,KFold,True,2,9,uniform,euclidean,0.7850467289719626,0.7458766986874616
49,KFold,True,2,9,uniform,manhattan,0.8037383177570093,0.6173737761640987
50,KFold,True,2,9,distance,euclidean,0.7897196261682242,0.6923213322625088
51,KFold,True,2,9,distance,manhattan,0.8551401869158879,0.8444982035053417
52,KFold,True,2,9,mma,euclidean,0.794392523364486,0.6249109686609686
53,KFold,True,2,9,mma,manhattan,0.8271028037383177,0.6789258343871281
54,KFold,True,2,10,uniform,euclidean,0.7850467289719626,0.6660539003250271
55,KFold,True,2,10,uniform,manhattan,0.7570093457943925,0.573899322899323
56,KFold,True,2,10,distance,euclidean,0.8317757009345794,0.7169598631003953
57,KFold,True,2,10,distance,manhattan,0.7990654205607477,0.6701216431601635
58,KFold,True,2,10,mma,euclidean,0.8177570093457944,0.6825703228594644
59,KFold,True,2,10,mma,manhattan,0.7710280373831775,0.6847952305837042
60,KFold,True,2,15,uniform,euclidean,0.7383177570093458,0.7197671376242805
61,KFold,True,2,15,uniform,manhattan,0.7523364485981308,0.6101955011452489
62,KFold,True,2,15,distance,euclidean,0.7757009345794392,0.7057731380599912
63,KFold,True,2,15,distance,manhattan,0.8271028037383177,0.7468563853206776
64,KFold,True,2,15,mma,euclidean,0.7616822429906542,0.6099539949362645
65,KFold,True,2,15,mma,manhattan,0.7990654205607477,0.7226449631825976
66,KFold,True,2,20,uniform,euclidean,0.6775700934579438,0.6614814481903002
67,KFold,True,2,20,uniform,manhattan,0.7710280373831775,0.772240358824335
68,KFold,True,2,20,distance,euclidean,0.780373831775701,0.7278126229663275
69,KFold,True,2,20,distance,manhattan,0.7663551401869159,0.7823889580191714
70,KFold,True,2,20,mma,euclidean,0.7570093457943925,0.7095559467806262
71,KFold,True,2,20,mma,manhattan,0.780373831775701,0.6663975936972992
72,KFold,True,2,25,uniform,euclidean,0.7102803738317757,0.708265986996081
73,KFold,True,2,25,uniform,manhattan,0.7570093457943925,0.8369273553225532
74,KFold,True,2,25,distance,euclidean,0.7616822429906542,0.6875472799730593
75,KFold,True,2,25,distance,manhattan,0.794392523364486,0.7411177728130568
76,KFold,True,2,25,mma,euclidean,0.7383177570093458,0.7413037369958122
77,KFold,True,2,25,mma,manhattan,0.7663551401869159,0.7490913965203772
78,KFold,True,2,30,uniform,euclidean,0.6542056074766355,0.7405595659531024
79,KFold,True,2,30,uniform,manhattan,0.7242990654205608,0.7971322379383206
80,KFold,True,2,30,distance,euclidean,0.7570093457943925,0.7226741911624088
81,KFold,True,2,30,distance,manhattan,0.7850467289719626,0.773893548416875
82,KFold,True,2,30,mma,euclidean,0.7476635514018691,0.7811620138535773
83,KFold,True,2,30,mma,manhattan,0.780373831775701,0.8670371210939161
84,KFold,True,3,1,uniform,euclidean,0.8362676056338028,0.7642168144276299
85,KFold,True,3,1,uniform,manhattan,0.9019300991131977,0.8753763342757659
86,KFold,True,3,1,distance,euclidean,0.8693922796035473,0.8295541421794785
87,KFold,True,3,1,distance,manhattan,0.8832159624413146,0.8306864745582659
88,KFold,True,3,1,mma,euclidean,0.8221178925404278,0.7621018015024242
89,KFold,True,3,1,mma,manhattan,0.9066901408450704,0.8992389561195965
90,KFold,True,3,2,uniform,euclidean,0.8035993740219093,0.651093154747723
91,KFold,True,3,2,uniform,manhattan,0.8644366197183099,0.7773733690117224
92,KFold,True,3,2,distance,euclidean,0.8457876890975482,0.7904505952632277
93,KFold,True,3,2,distance,manhattan,0.8926708398539385,0.8653102753639809
94,KFold,True,3,2,mma,euclidean,0.8410928534167971,0.7742686932065521
95,KFold,True,3,2,mma,manhattan,0.9160146061554512,0.9068849858784968
96,KFold,True,3,3,uniform,euclidean,0.8598721961398018,0.7346066003215954
97,KFold,True,3,3,uniform,manhattan,0.8971700573813249,0.8279194236074846
98,KFold,True,3,3,distance,euclidean,0.8647626499739176,0.7808822961110543
99,KFold,True,3,3,distance,manhattan,0.8829551382368284,0.8477504273802673
100,KFold,True,3,3,mma,euclidean,0.8554381846635367,0.785424999675877
101,KFold,True,3,3,mma,manhattan,0.897170057381325,0.8399640371637809
102,KFold,True,3,4,uniform,euclidean,0.8176186750130412,0.6761843856170098
103,KFold,True,3,4,uniform,manhattan,0.859546165884194,0.7597489248706175
104,KFold,True,3,4,distance,euclidean,0.8508085550339072,0.7890593094848414
105,KFold,True,3,4,distance,manhattan,0.8784559207094418,0.8214945625123202
106,KFold,True,3,4,mma,euclidean,0.8272039645279082,0.7617607004451268
107,KFold,True,3,4,mma,manhattan,0.9114501825769431,0.8901894100672336
108,KFold,True,3,5,uniform,euclidean,0.845396452790819,0.7762057035537598
109,KFold,True,3,5,uniform,manhattan,0.8690662493479394,0.8100859988390392
110,KFold,True,3,5,distance,euclidean,0.8408972352634324,0.7700545387809546
111,KFold,True,3,5,distance,manhattan,0.8738914971309337,0.7808187910822915
112,KFold,True,3,5,mma,euclidean,0.8177490871152843,0.7035447751281277
113,KFold,True,3,5,mma,manhattan,0.8737610850286907,0.8184166997155311
114,KFold,True,3,6,uniform,euclidean,0.7896452790818989,0.639714083991444
115,KFold,True,3,6,uniform,manhattan,0.8271387584767866,0.7745783144913412
116,KFold,True,3,6,distance,euclidean,0.8645018257694314,0.8229712703306802
117,KFold,True,3,6,distance,manhattan,0.8833463745435577,0.804277713964743
118,KFold,True,3,6,mma,euclidean,0.8506129368805425,0.7394615639452904
119,KFold,True,3,6,mma,manhattan,0.8972352634324465,0.8284044130760485
120,KFold,True,3,7,uniform,euclidean,0.8222483046426708,0.6944544968723863
121,KFold,True,3,7,uniform,manhattan,0.8224439227960355,0.7023061011007855
122,KFold,True,3,7,distance,euclidean,0.8219874804381847,0.7317971980494212
123,KFold,True,3,7,distance,manhattan,0.8688706311945749,0.7505041155310697
124,KFold,True,3,7,mma,euclidean,0.8223135106937924,0.7048692025135075
125,KFold,True,3,7,mma,manhattan,0.8411580594679187,0.730807106095217
126,KFold,True,3,8,uniform,euclidean,0.780320813771518,0.5704945681976494
127,KFold,True,3,8,uniform,manhattan,0.8315727699530516,0.7312708834123476
128,KFold,True,3,8,distance,euclidean,0.8368544600938967,0.7004113800219582
129,KFold,True,3,8,distance,manhattan,0.8926056338028169,0.8352001678216611
130,KFold,True,3,8,mma,euclidean,0.8274647887323944,0.7365817388684518
131,KFold,True,3,8,mma,manhattan,0.8549817423056859,0.7308738409313122
132,KFold,True,3,9,uniform,euclidean,0.7803860198226396,0.597018324988893
133,KFold,True,3,9,uniform,manhattan,0.8555033907146583,0.7449077625823001
134,KFold,True,3,9,distance,euclidean,0.8549817423056859,0.7566693841756498
135,KFold,True,3,9,distance,manhattan,0.8784559207094418,0.7681459649332907
136,KFold,True,3,9,mma,euclidean,0.8224439227960355,0.694932069995931
137,KFold,True,3,9,mma,manhattan,0.8830203442879498,0.8082680987677252
138,KFold,True,3,10,uniform,euclidean,0.7661058946270214,0.541883578075162
139,KFold,True,3,10,uniform,manhattan,0.8125978090766823,0.68755559249119
140,KFold,True,3,10,distance,euclidean,0.8270083463745436,0.7057857187191826
141,KFold,True,3,10,distance,manhattan,0.8692618675013041,0.8413757849460665
142,KFold,True,3,10,mma,euclidean,0.8035993740219093,0.6487165329041639
143,KFold,True,3,10,mma,manhattan,0.8369196661450182,0.6909626785709184
144,KFold,True,3,15,uniform,euclidean,0.7757563901930099,0.6156463451475848
145,KFold,True,3,15,uniform,manhattan,0.7944053208137715,0.6091308186958813
146,KFold,True,3,15,distance,euclidean,0.8039254042775169,0.6741456332447722
147,KFold,True,3,15,distance,manhattan,0.8453312467396974,0.8202151045613972
148,KFold,True,3,15,mma,euclidean,0.775886802295253,0.6236986798360091
149,KFold,True,3,15,mma,manhattan,0.771452790818988,0.6007682573469509
150,KFold,True,3,20,uniform,euclidean,0.733698487219614,0.7208328282760502
151,KFold,True,3,20,uniform,manhattan,0.7709311424100156,0.6951480471993712
152,KFold,True,3,20,distance,euclidean,0.8133150756390193,0.7998214698574272
153,KFold,True,3,20,distance,manhattan,0.8130542514345331,0.6543301100772365
154,KFold,True,3,20,mma,euclidean,0.7571074595722483,0.6453989319698458
155,KFold,True,3,20,mma,manhattan,0.7991001564945227,0.6881283952331984
156,KFold,True,3,25,uniform,euclidean,0.7244392279603548,0.716075625942708
157,KFold,True,3,25,uniform,manhattan,0.766171100678143,0.7063267447992305
158,KFold,True,3,25,distance,euclidean,0.7757563901930099,0.776061596617682
159,KFold,True,3,25,distance,manhattan,0.8225743348982786,0.7281820445663192
160,KFold,True,3,25,mma,euclidean,0.7616066770996348,0.7194270315666197
161,KFold,True,3,25,mma,manhattan,0.7761476264997391,0.6998350257273102
162,KFold,True,3,30,uniform,euclidean,0.7381977047470005,0.8256200046543125
163,KFold,True,3,30,uniform,manhattan,0.7475221700573813,0.832661400666791
164,KFold,True,3,30,distance,euclidean,0.7619979134063641,0.6968657243866436
165,KFold,True,3,30,distance,manhattan,0.7897756911841419,0.7440483259363678
166,KFold,True,3,30,mma,euclidean,0.7665623369848722,0.7330500389528167
167,KFold,True,3,30,mma,manhattan,0.7712571726656233,0.6786464956718066
168,KFold,True,5,1,uniform,euclidean,0.8362126245847176,0.7401962793394403
169,KFold,True,5,1,uniform,manhattan,0.8828349944629015,0.8131383829987835
170,KFold,True,5,1,distance,euclidean,0.8504983388704319,0.7921228318382019
171,KFold,True,5,1,distance,manhattan,0.9065337763012181,0.8883520800935661
172,KFold,True,5,1,mma,euclidean,0.8548172757475083,0.8129721083010557
173,KFold,True,5,1,mma,manhattan,0.9017718715393134,0.8418623983798332
174,KFold,True,5,2,uniform,euclidean,0.8173864894795128,0.7433965605549804
175,KFold,True,5,2,uniform,manhattan,0.8357696566998892,0.7524771245121876
176,KFold,True,5,2,distance,euclidean,0.8551495016611296,0.7936045965813934
177,KFold,True,5,2,distance,manhattan,0.8877076411960133,0.8382434778270692
178,KFold,True,5,2,mma,euclidean,0.8595791805094131,0.7817008641548326
179,KFold,True,5,2,mma,manhattan,0.8972314507198228,0.8596447203360613
180,KFold,True,5,3,uniform,euclidean,0.8689922480620155,0.8199548351881009
181,KFold,True,5,3,uniform,manhattan,0.8688815060908084,0.8194268314784084
182,KFold,True,5,3,distance,euclidean,0.864562569213732,0.8136719927573991
183,KFold,True,5,3,distance,manhattan,0.8968992248062015,0.82351252767494
184,KFold,True,5,3,mma,euclidean,0.8599114064230343,0.8130417611587321
185,KFold,True,5,3,mma,manhattan,0.8785160575858251,0.8521452913155692
186,KFold,True,5,4,uniform,euclidean,0.826578073089701,0.7399236975070309
187,KFold,True,5,4,uniform,manhattan,0.8643410852713178,0.7776628305144194
188,KFold,True,5,4,distance,euclidean,0.8595791805094131,0.7908019562739002
189,KFold,True,5,4,distance,manhattan,0.892358803986711,0.7850230042276761
190,KFold,True,5,4,mma,euclidean,0.8314507198228128,0.7540365848430364
191,KFold,True,5,4,mma,manhattan,0.8926910299003322,0.8295832301870831
192,KFold,True,5,5,uniform,euclidean,0.8320044296788482,0.7193450128041264
193,KFold,True,5,5,uniform,manhattan,0.8454042081949059,0.7407966948595426
194,KFold,True,5,5,distance,euclidean,0.878405315614618,0.8025031974198641
195,KFold,True,5,5,distance,manhattan,0.887375415282392,0.8489481145704721
196,KFold,True,5,5,mma,euclidean,0.850609080841639,0.7961368784823716
197,KFold,True,5,5,mma,manhattan,0.8877076411960133,0.7849109797247052
198,KFold,True,5,6,uniform,euclidean,0.8266888150609081,0.7708324994016069
199,KFold,True,5,6,uniform,manhattan,0.8415282392026578,0.7462968869075857
200,KFold,True,5,6,distance,euclidean,0.8552602436323367,0.7780023016923967
201,KFold,True,5,6,distance,manhattan,0.9065337763012181,0.8635842341464034
202,KFold,True,5,6,mma,euclidean,0.8364341085271317,0.7391238063289397
203,KFold,True,5,6,mma,manhattan,0.8874861572535991,0.8221021053346677
204,KFold,True,5,7,uniform,euclidean,0.817718715393134,0.7220063017116793
205,KFold,True,5,7,uniform,manhattan,0.8787375415282392,0.7707740604894305
206,KFold,True,5,7,distance,euclidean,0.8456256921373201,0.7672486483274941
207,KFold,True,5,7,distance,manhattan,0.9157253599114065,0.875969605235509
208,KFold,True,5,7,mma,euclidean,0.8460686600221484,0.7795833033274635
209,KFold,True,5,7,mma,manhattan,0.8501661129568107,0.7517012107513522
210,KFold,True,5,8,uniform,euclidean,0.8129568106312293,0.6718642417621672
211,KFold,True,5,8,uniform,manhattan,0.8459579180509413,0.747697653973745
212,KFold,True,5,8,distance,euclidean,0.8415282392026578,0.7699552163995469
213,KFold,True,5,8,distance,manhattan,0.8596899224806202,0.8007415959180665
214,KFold,True,5,8,mma,euclidean,0.8411960132890365,0.7109953084202897
215,KFold,True,5,8,mma,manhattan,0.8829457364341086,0.8400801572058378
216,KFold,True,5,9,uniform,euclidean,0.82281284606866,0.711048507048507
217,KFold,True,5,9,uniform,manhattan,0.8552602436323367,0.8019863330861516
218,KFold,True,5,9,distance,euclidean,0.850609080841639,0.7477690452262266
219,KFold,True,5,9,distance,manhattan,0.8925802879291251,0.8255472468805802
220,KFold,True,5,9,mma,euclidean,0.8085271317829458,0.7417469424632215
221,KFold,True,5,9,mma,manhattan,0.8552602436323367,0.7720652147174227
222,KFold,True,5,10,uniform,euclidean,0.7853820598006644,0.7123002252564222
223,KFold,True,5,10,uniform,manhattan,0.8413067552602437,0.7430205754965234
224,KFold,True,5,10,distance,euclidean,0.8365448504983388,0.7239162321951392
225,KFold,True,5,10,distance,manhattan,0.8785160575858251,0.824763401709062
226,KFold,True,5,10,mma,euclidean,0.8320044296788482,0.7476383404044219
227,KFold,True,5,10,mma,manhattan,0.8646733111849391,0.7833505522836152
228,KFold,True,5,15,uniform,euclidean,0.770764119601329,0.5662851700938709
229,KFold,True,5,15,uniform,manhattan,0.7941306755260243,0.6745298360540296
230,KFold,True,5,15,distance,euclidean,0.831672203765227,0.7103119151477165
231,KFold,True,5,15,distance,manhattan,0.8599114064230343,0.8024011055261054
232,KFold,True,5,15,mma,euclidean,0.7990033222591362,0.7177338350573644
233,KFold,True,5,15,mma,manhattan,0.8225913621262458,0.7458514858514859
234,KFold,True,5,20,uniform,euclidean,0.7712070874861573,0.7597693460463326
235,KFold,True,5,20,uniform,manhattan,0.8037652270210409,0.772527423025371
236,KFold,True,5,20,distance,euclidean,0.7991140642303433,0.7352122433542312
237,KFold,True,5,20,distance,manhattan,0.8457364341085272,0.803031566627651
238,KFold,True,5,20,mma,euclidean,0.7846068660022149,0.7185637208713792
239,KFold,True,5,20,mma,manhattan,0.8222591362126246,0.7505017857948051
240,KFold,True,5,25,uniform,euclidean,0.7668881506090808,0.7684241436937516
241,KFold,True,5,25,uniform,manhattan,0.7713178294573644,0.6633182202596739
242,KFold,True,5,25,distance,euclidean,0.7985603543743078,0.7428991003696886
243,KFold,True,5,25,distance,manhattan,0.8180509413067553,0.8074722186999537
244,KFold,True,5,25,mma,euclidean,0.7756367663344407,0.7272818598226568
245,KFold,True,5,25,mma,manhattan,0.7941306755260243,0.7583537848156109
246,KFold,True,5,30,uniform,euclidean,0.7243632336655592,0.7705682249131065
247,KFold,True,5,30,uniform,manhattan,0.7619047619047619,0.8426225009544195
248,KFold,True,5,30,distance,euclidean,0.7754152823920266,0.779861457986458
249,KFold,True,5,30,distance,manhattan,0.8227021040974529,0.8278493512286615
250,KFold,True,5,30,mma,euclidean,0.7712070874861573,0.7475386058772584
251,KFold,True,5,30,mma,manhattan,0.775858250276855,0.7063767575767533
252,KFold,True,10,1,uniform,euclidean,0.854978354978355,0.7875385547831368
253,KFold,True,10,1,uniform,manhattan,0.9028138528138527,0.8464546705730916
254,KFold,True,10,1,distance,euclidean,0.8649350649350649,0.806943023207729
255,KFold,True,10,1,distance,manhattan,0.8984848484848484,0.8739579324483416
256,KFold,True,10,1,mma,euclidean,0.8551948051948052,0.7974860481623639
257,KFold,True,10,1,mma,manhattan,0.916017316017316,0.8852851825390524
258,KFold,True,10,2,uniform,euclidean,0.8047619047619048,0.7601566843888825
259,KFold,True,10,2,uniform,manhattan,0.8402597402597403,0.8177406018474129
260,KFold,True,10,2,distance,euclidean,0.8642857142857143,0.8355197254548445
261,KFold,True,10,2,distance,manhattan,0.8926406926406927,0.8637731984790809
262,KFold,True,10,2,mma,euclidean,0.8512987012987013,0.8100299470051793
263,KFold,True,10,2,mma,manhattan,0.9112554112554112,0.9068588960059548
264,KFold,True,10,3,uniform,euclidean,0.8746753246753247,0.864210676194826
265,KFold,True,10,3,uniform,manhattan,0.9069264069264069,0.8545659573447297
266,KFold,True,10,3,distance,euclidean,0.874025974025974,0.8403175866425294
267,KFold,True,10,3,distance,manhattan,0.893073593073593,0.8223542310515994
268,KFold,True,10,3,mma,euclidean,0.8688311688311688,0.8419853134195239
269,KFold,True,10,3,mma,manhattan,0.8876623376623376,0.8236056224477277
270,KFold,True,10,4,uniform,euclidean,0.8354978354978355,0.8151429540189299
271,KFold,True,10,4,uniform,manhattan,0.8688311688311688,0.8229363855039898
272,KFold,True,10,4,distance,euclidean,0.8688311688311688,0.8339949383262076
273,KFold,True,10,4,distance,manhattan,0.9067099567099567,0.8699776562446841
274,KFold,True,10,4,mma,euclidean,0.8690476190476191,0.8398792613761654
275,KFold,True,10,4,mma,manhattan,0.9021645021645022,0.8403285505344329
276,KFold,True,10,5,uniform,euclidean,0.8333333333333333,0.7711338842466517
277,KFold,True,10,5,uniform,manhattan,0.8926406926406927,0.8633842898873858
278,KFold,True,10,5,distance,euclidean,0.8649350649350649,0.7899005292952661
279,KFold,True,10,5,distance,manhattan,0.9064935064935065,0.8484381719644878
280,KFold,True,10,5,mma,euclidean,0.8683982683982684,0.8285013797691816
281,KFold,True,10,5,mma,manhattan,0.896969696969697,0.8643304140632853
282,KFold,True,10,6,uniform,euclidean,0.8313852813852813,0.7572959933513339
283,KFold,True,10,6,uniform,manhattan,0.8831168831168831,0.8335504013959896
284,KFold,True,10,6,distance,euclidean,0.8653679653679653,0.8341233708958167
285,KFold,True,10,6,distance,manhattan,0.9012987012987013,0.8718307945074786
286,KFold,True,10,6,mma,euclidean,0.8458874458874459,0.7521551276380998
287,KFold,True,10,6,mma,manhattan,0.9023809523809524,0.8474215390707516
288,KFold,True,10,7,uniform,euclidean,0.8363636363636363,0.766368521571308
289,KFold,True,10,7,uniform,manhattan,0.8876623376623377,0.8454975845410628
290,KFold,True,10,7,distance,euclidean,0.8781385281385281,0.8224816736840731
291,KFold,True,10,7,distance,manhattan,0.9071428571428571,0.8350705231587584
292,KFold,True,10,7,mma,euclidean,0.8354978354978355,0.7829538717646303
293,KFold,True,10,7,mma,manhattan,0.9008658008658008,0.8657401960784313
294,KFold,True,10,8,uniform,euclidean,0.7928571428571428,0.7440528278910632
295,KFold,True,10,8,uniform,manhattan,0.8688311688311688,0.8329766271739956
296,KFold,True,10,8,distance,euclidean,0.8649350649350649,0.8590682669583598
297,KFold,True,10,8,distance,manhattan,0.9073593073593074,0.8877745911495911
298,KFold,True,10,8,mma,euclidean,0.8461038961038961,0.7822281895664249
299,KFold,True,10,8,mma,manhattan,0.9101731601731602,0.897502873574081
300,KFold,True,10,9,uniform,euclidean,0.8216450216450216,0.7539196049048991
301,KFold,True,10,9,uniform,manhattan,0.8738095238095238,0.8772758524155583
